TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AgeGroup,FrekuensiTransaksi,JamTransaksi,PenggunaanDevice,IPAddressAccount,Cluster_KMeans,Channel,CustomerOccupation
TX000525,AC00295,412418.6905,2023-05-15 17:02:15,Debit,Albuquerque,D000038,81.102.230.41,M091,28,52,1,116565309.84599997,2024-11-04 08:08:51,26-35,6,17,7,5,3,Online,Student
TX000526,AC00313,1266479.6369999999,2023-10-12 16:57:36,Debit,Milwaukee,D000462,141.241.241.128,M053,20,84,1,6165468.6082,2024-11-04 08:08:35,18-25,3,16,3,9,0,Branch,Student
TX000527,AC00173,663557.7785,2023-06-26 16:10:57,Debit,Austin,D000417,177.172.184.163,M036,40,135,1,90998144.482,2024-11-04 08:12:14,36-45,4,16,4,3,0,Branch,Engineer
TX000528,AC00364,275431.989,2023-10-16 16:06:05,Debit,Tucson,D000432,81.102.230.41,M047,71,80,1,90266506.40879998,2024-11-04 08:08:22,55+,1,16,4,5,1,ATM,Retired
TX000529,AC00339,81647.3275,2023-03-31 18:57:11,Debit,Atlanta,D000034,32.169.88.41,M013,53,29,1,109216646.58819999,2024-11-04 08:10:32,46-55,9,18,5,6,0,Branch,Engineer
TX000530,AC00265,1685959.4355000001,2023-01-17 16:48:10,Credit,Omaha,D000029,81.102.230.41,M015,21,128,1,18457821.3354,2024-11-04 08:07:39,18-25,9,16,6,5,2,Online,Student
TX000531,AC00369,1039614.0014999999,2023-08-11 16:43:45,Debit,Atlanta,D000558,13.149.61.4,M089,22,125,1,21632071.349199995,2024-11-04 08:11:29,18-25,6,16,3,4,1,ATM,Student
TX000532,AC00033,77848.00450000001,2023-02-13 17:02:27,Debit,Columbus,D000380,13.149.61.4,M047,26,63,1,21971707.3234,2024-11-04 08:06:37,26-35,6,17,6,4,0,Branch,Student
TX000533,AC00077,230722.78399999999,2023-08-28 16:52:22,Debit,Milwaukee,D000570,141.241.241.128,M036,18,131,1,28907541.0462,2024-11-04 08:08:20,,6,16,1,9,0,Branch,Student
TX000534,AC00437,956873.1895000003,2023-12-05 16:19:23,Debit,Miami,D000690,81.102.230.41,M036,28,244,1,25587647.7478,2024-11-04 08:08:24,26-35,4,16,6,5,3,Online,Student
TX000535,AC00152,436001.357,2023-03-27 18:52:04,Debit,El Paso,D000350,81.102.230.41,M018,53,220,1,12389747.8568,2024-11-04 08:11:56,46-55,4,18,3,5,1,ATM,Doctor
TX000536,AC00161,1685959.4355000001,2023-12-11 16:06:51,Debit,Tucson,D000673,177.172.184.163,M053,30,34,1,114493872.56839998,2024-11-04 08:08:58,26-35,4,16,6,3,3,Online,Engineer
TX000537,AC00125,109259.57900000001,2023-12-11 16:52:47,Credit,Charlotte,D000542,13.149.61.4,M053,76,74,1,104206160.55619998,2024-11-04 08:07:42,55+,6,16,2,4,2,Online,Retired
TX000538,AC00311,1208530.3670000003,2023-07-17 16:22:23,Debit,Jacksonville,D000198,177.172.184.163,M089,68,159,1,94998351.10059997,2024-11-04 08:11:59,55+,6,16,5,3,1,ATM,Retired
TX000539,AC00183,114056.704,2023-06-13 17:52:56,Debit,Jacksonville,D000479,134.222.122.238,M091,35,176,1,81406068.83219998,2024-11-04 08:06:34,26-35,6,17,4,8,3,Online,Engineer
TX000540,AC00407,358230.36650000006,2023-12-29 16:38:21,Debit,New York,D000546,13.149.61.4,M015,30,54,1,127973091.61279997,2024-11-04 08:08:12,26-35,7,16,3,4,0,Branch,Engineer
TX000541,AC00093,442218.4310000001,2023-04-25 17:33:27,Debit,Atlanta,D000401,13.149.61.4,M030,19,179,1,2418017.8022,2024-11-04 08:08:50,18-25,9,17,3,4,3,Online,Student
TX000542,AC00314,124898.20650000001,2023-02-28 17:58:02,Credit,Atlanta,D000434,32.169.88.41,M066,44,159,1,139408544.11599997,2024-11-04 08:09:41,36-45,4,17,6,6,2,Online,Engineer
TX000543,AC00467,877087.4065000002,2023-05-25 16:52:57,Credit,Milwaukee,D000278,81.102.230.41,M018,55,63,1,127505961.97679998,2024-11-04 08:08:45,46-55,3,16,2,5,2,Online,Engineer
TX000544,AC00316,1059243.837,2023-11-30 16:51:46,Credit,Jacksonville,D000061,81.102.230.41,M030,44,100,1,7766949.6692,2024-11-04 08:09:25,36-45,6,16,3,5,5,ATM,Engineer
TX000545,AC00145,723636.972,2023-08-14 17:12:27,Debit,Houston,D000321,81.102.230.41,M053,34,61,1,12447023.305799998,2024-11-04 08:11:40,26-35,5,17,7,5,1,ATM,Engineer
TX000546,AC00045,392520.2160000001,2023-09-11 17:51:17,Credit,Austin,D000094,32.169.88.41,M013,18,179,1,5425945.8628,2024-11-04 08:10:26,,5,17,2,6,4,Branch,Student
TX000547,AC00005,806454.538,2023-05-17 17:28:25,Debit,Washington,D000677,81.102.230.41,M091,35,144,1,127305125.98679997,2024-11-04 08:09:01,26-35,9,17,4,5,0,Branch,Doctor
TX000548,AC00456,186301.4065,2023-04-10 18:26:56,Debit,Fort Worth,D000164,13.149.61.4,M018,24,202,1,23498953.451799996,2024-11-04 08:06:33,18-25,11,18,5,4,1,ATM,Student
TX000549,AC00041,239069.78150000004,2023-05-05 17:32:18,Debit,Charlotte,D000037,177.172.184.163,M091,27,171,1,1923514.9645999996,2024-11-04 08:09:21,26-35,7,17,8,3,0,Branch,Student
TX000550,AC00257,141764.898,2023-01-02 16:27:18,Debit,Charlotte,D000611,13.149.61.4,M015,39,34,1,96318215.47339998,2024-11-04 08:09:09,36-45,11,16,2,4,3,Online,Doctor
TX000551,AC00356,148576.81550000003,2023-01-19 16:11:12,Debit,Austin,D000403,81.102.230.41,M047,21,169,1,20533126.5654,2024-11-04 08:06:33,18-25,8,16,2,5,3,Online,Student
TX000552,AC00465,203705.376,2023-04-14 17:21:48,Debit,Milwaukee,D000673,32.169.88.41,M089,56,277,1,111394006.25459999,2024-11-04 08:08:51,55+,8,17,6,6,1,ATM,Doctor
TX000553,AC00158,471903.0405000001,2023-06-06 18:53:35,Debit,Jacksonville,D000096,141.241.241.128,M018,54,172,1,118815119.23619999,2024-11-04 08:11:58,46-55,7,18,4,9,0,Branch,Engineer
TX000554,AC00086,1194311.6885000002,2023-12-11 16:57:41,Debit,New York,D000680,134.222.122.238,M007,64,125,1,108927740.29739998,2024-11-04 08:07:48,55+,7,16,3,8,1,ATM,Doctor
TX000555,AC00322,83911.5705,2023-04-03 16:43:29,Debit,Omaha,D000631,32.169.88.41,M030,34,145,1,147717649.70819998,2024-11-04 08:10:33,26-35,9,16,6,6,1,ATM,Doctor
TX000556,AC00433,1685959.4355000001,2023-05-15 16:52:40,Debit,Austin,D000388,177.172.184.163,M015,19,68,1,27239114.655199997,2024-11-04 08:07:32,18-25,3,16,5,3,0,Branch,Student
TX000557,AC00083,31008.876,2024-01-01 16:07:05,Credit,Houston,D000271,32.169.88.41,M034,33,28,1,44813453.91939999,2024-11-04 08:08:50,26-35,6,16,5,6,5,ATM,Engineer
TX000558,AC00402,1478762.0125,2023-07-05 17:49:26,Debit,Jacksonville,D000119,81.102.230.41,M089,31,137,1,107094777.16199999,2024-11-04 08:09:01,26-35,4,17,5,5,3,Online,Doctor
TX000559,AC00317,499496.10349999997,2023-02-28 16:46:55,Debit,Austin,D000404,81.102.230.41,M013,63,113,1,163352359.61119998,2024-11-04 08:12:03,55+,7,16,2,5,0,Branch,Doctor
TX000560,AC00030,683302.745,2023-10-25 16:13:39,Credit,Fort Worth,D000441,81.102.230.41,M053,26,187,1,12918318.429,2024-11-04 08:11:02,26-35,9,16,8,5,4,Branch,Student
TX000561,AC00114,51943.5295,2023-03-06 17:39:01,Credit,Milwaukee,D000046,115.196.150.105,M091,80,39,1,56134355.52459999,2024-11-04 08:09:57,55+,7,17,8,1,4,Branch,Retired
TX000562,AC00301,230051.18649999998,2023-12-19 17:11:31,Debit,Tucson,D000013,147.119.62.178,M091,67,60,1,99641084.11979999,2024-11-04 08:09:02,55+,6,17,5,10,1,ATM,Doctor
TX000563,AC00216,204146.7115,2023-02-13 18:42:09,Debit,Milwaukee,D000485,13.149.61.4,M030,37,281,1,140004952.6226,2024-11-04 08:10:32,36-45,5,18,7,4,3,Online,Doctor
TX000564,AC00223,31008.876,2023-11-15 16:08:52,Debit,Fort Worth,D000535,32.169.88.41,M053,37,58,1,92434047.42679998,2024-11-04 08:08:25,36-45,2,16,4,6,3,Online,Engineer
TX000565,AC00413,701723.705,2023-01-27 16:35:40,Debit,Houston,D000051,186.135.2.148,M034,21,115,1,5486345.4272,2024-11-04 08:10:17,18-25,4,16,5,7,0,Branch,Student
TX000566,AC00086,56376.073000000004,2023-02-15 16:30:09,Credit,Louisville,D000053,141.241.241.128,M007,28,63,1,24744731.659399997,2024-11-04 08:11:08,26-35,7,16,3,9,4,Branch,Student
TX000567,AC00216,613744.4325,2023-07-26 16:44:22,Debit,Denver,D000589,177.172.184.163,M089,60,148,1,10587282.038399998,2024-11-04 08:07:45,55+,5,16,7,3,1,ATM,Doctor
TX000568,AC00240,671866.399,2023-03-24 18:50:42,Credit,Los Angeles,D000182,81.102.230.41,M030,75,38,1,35752626.654999994,2024-11-04 08:08:40,55+,2,18,4,5,2,Online,Retired
TX000569,AC00298,314576.52900000004,2023-08-03 18:49:37,Credit,Milwaukee,D000352,115.196.150.105,M041,52,73,1,88626345.82379998,2024-11-04 08:09:51,46-55,7,18,3,1,4,Branch,Retired
TX000570,AC00460,327221.7505,2023-02-06 18:59:44,Debit,Charlotte,D000140,13.149.61.4,M089,24,58,1,11916518.757399999,2024-11-04 08:09:49,18-25,12,18,4,4,0,Branch,Student
TX000571,AC00424,503161.107,2023-07-13 17:48:24,Credit,Louisville,D000006,32.169.88.41,M010,40,136,1,84971725.87539999,2024-11-04 08:12:12,36-45,5,17,4,6,5,ATM,Engineer
TX000572,AC00434,79613.3465,2023-04-24 16:47:20,Debit,Albuquerque,D000422,186.135.2.148,M010,24,13,1,13810625.2942,2024-11-04 08:12:03,18-25,7,16,7,7,3,Online,Student
TX000573,AC00471,233006.21550000005,2023-03-21 16:20:33,Credit,Sacramento,D000244,177.172.184.163,M007,52,243,1,109571456.83719999,2024-11-04 08:07:28,46-55,6,16,5,3,4,Branch,Engineer
TX000574,AC00461,672480.431,2023-12-08 16:16:02,Debit,Milwaukee,D000079,186.135.2.148,M023,51,165,1,86871039.27119999,2024-11-04 08:06:32,46-55,3,16,6,7,0,Branch,Retired
TX000575,AC00188,422933.9885,2023-09-04 16:42:49,Credit,El Paso,D000574,177.172.184.163,M018,26,155,1,76124082.29519998,2024-11-04 08:10:04,26-35,5,16,7,3,2,Online,Engineer
TX000576,AC00013,64204.98100000001,2023-02-20 16:52:03,Debit,Atlanta,D000617,13.149.61.4,M030,72,111,1,54167352.961799994,2024-11-04 08:09:12,55+,8,16,5,4,1,ATM,Retired
TX000577,AC00345,201076.55150000003,2023-08-07 16:06:32,Debit,Denver,D000531,115.196.150.105,M036,70,223,1,20116280.310599998,2024-11-04 08:10:07,55+,9,16,8,1,1,ATM,Doctor
TX000578,AC00013,472555.44950000005,2023-12-27 16:48:30,Debit,Jacksonville,D000102,32.169.88.41,M018,29,141,1,108598220.50639997,2024-11-04 08:10:57,26-35,8,16,5,6,3,Online,Doctor
TX000579,AC00296,93736.0825,2023-12-08 16:45:12,Debit,Dallas,D000645,32.169.88.41,M053,19,176,1,22368172.444399998,2024-11-04 08:07:15,18-25,4,16,6,6,1,ATM,Student
TX000580,AC00192,637058.46,2023-04-27 16:27:41,Debit,Charlotte,D000101,186.135.2.148,M091,69,17,1,88414501.04619999,2024-11-04 08:07:03,55+,4,16,6,7,1,ATM,Retired
TX000581,AC00378,226616.445,2023-10-31 16:49:13,Debit,Houston,D000023,115.196.150.105,M018,54,167,1,13324602.198399998,2024-11-04 08:09:14,46-55,6,16,3,1,3,Online,Engineer
TX000582,AC00205,162315.7815,2023-04-19 16:54:46,Credit,Milwaukee,D000560,141.241.241.128,M091,67,10,1,84337827.984,2024-11-04 08:07:12,55+,4,16,8,9,4,Branch,Doctor
TX000583,AC00475,567289.074,2023-12-14 17:31:18,Debit,Jacksonville,D000225,32.169.88.41,M036,21,82,1,15798604.0604,2024-11-04 08:10:41,18-25,8,17,5,6,3,Online,Student
TX000584,AC00022,986922.3805000003,2023-06-02 16:27:08,Debit,Tucson,D000478,32.169.88.41,M055,25,160,1,23697855.4656,2024-11-04 08:12:17,18-25,4,16,1,6,0,Branch,Student
TX000585,AC00150,1685959.4355000001,2023-02-27 18:23:11,Debit,Austin,D000205,186.135.2.148,M007,43,169,1,92473322.02039999,2024-11-04 08:12:19,36-45,7,18,3,7,1,ATM,Doctor
TX000586,AC00362,181504.2815,2023-12-01 17:04:00,Debit,Washington,D000270,134.222.122.238,M036,39,34,1,91817704.0886,2024-11-04 08:10:37,36-45,12,17,5,8,3,Online,Doctor
TX000587,AC00170,154333.3655,2023-01-04 16:09:43,Debit,Columbus,D000483,32.169.88.41,M013,59,157,1,89077111.04579999,2024-11-04 08:08:18,55+,7,16,4,6,0,Branch,Retired
TX000588,AC00429,104097.8725,2023-07-31 16:51:50,Debit,Milwaukee,D000353,177.172.184.163,M007,68,37,1,219927857.99419996,2024-11-04 08:08:53,55+,3,16,6,3,3,Online,Doctor
TX000589,AC00418,343244.14800000004,2023-06-19 17:31:08,Credit,Dallas,D000101,134.222.122.238,M026,76,93,1,70044107.42459999,2024-11-04 08:12:10,55+,6,17,6,8,4,Branch,Retired
TX000590,AC00144,995595.5825000003,2023-10-23 18:37:47,Debit,Atlanta,D000100,217.82.46.37,M091,22,82,1,26867493.689999998,2024-11-04 08:06:37,18-25,8,18,4,2,3,Online,Student
TX000591,AC00449,31008.876,2023-04-24 16:24:49,Debit,Louisville,D000484,217.82.46.37,M055,54,161,1,196978850.10279995,2024-11-04 08:10:21,46-55,5,16,7,2,3,Online,Doctor
TX000592,AC00057,381122.24700000003,2023-05-15 16:19:14,Credit,Tucson,D000378,13.149.61.4,M079,27,84,1,17793723.661799997,2024-11-04 08:06:38,26-35,5,16,3,4,4,Branch,Student
TX000593,AC00426,205374.77550000002,2023-03-06 18:27:13,Debit,Miami,D000628,32.169.88.41,M091,27,73,1,20947592.541799996,2024-11-04 08:12:13,26-35,6,18,2,6,0,Branch,Student
TX000594,AC00039,267814.1545,2023-11-17 17:59:11,Debit,Fort Worth,D000222,177.172.184.163,M030,19,263,1,4043301.6471999995,2024-11-04 08:07:23,18-25,7,17,2,3,1,ATM,Student
TX000595,AC00051,599583.3195000001,2023-05-02 17:24:26,Debit,Milwaukee,D000658,134.222.122.238,M018,49,148,1,140128132.0298,2024-11-04 08:08:05,46-55,4,17,4,8,1,ATM,Engineer
TX000596,AC00471,664133.4335,2023-01-04 17:00:17,Debit,Dallas,D000362,13.149.61.4,M007,41,213,1,142097366.10359997,2024-11-04 08:08:03,36-45,6,17,6,4,0,Branch,Engineer
TX000597,AC00039,264916.69100000005,2023-07-25 17:21:53,Debit,Charlotte,D000188,217.82.46.37,M036,44,159,1,15925205.1178,2024-11-04 08:06:52,36-45,7,17,2,2,0,Branch,Engineer
TX000598,AC00274,303216.93700000003,2023-09-20 17:09:14,Debit,New York,D000032,81.102.230.41,M026,49,120,1,139458232.42759997,2024-11-04 08:09:57,46-55,5,17,7,5,1,ATM,Engineer
TX000599,AC00095,1592664.9485000002,2023-07-21 16:43:59,Credit,Jacksonville,D000559,81.102.230.41,M018,66,96,1,63273554.28319999,2024-11-04 08:11:27,55+,8,16,3,5,2,Online,Retired
TX000600,AC00211,835659.435,2023-05-15 18:41:05,Debit,Charlotte,D000461,81.102.230.41,M034,55,112,1,103855069.49219997,2024-11-04 08:09:40,46-55,4,18,4,5,1,ATM,Retired
TX000601,AC00184,212013.9965,2023-10-31 17:06:47,Debit,Austin,D000449,32.169.88.41,M015,57,48,1,155966802.0382,2024-11-04 08:12:20,55+,4,17,5,6,3,Online,Doctor
TX000602,AC00436,632069.45,2023-12-25 16:30:09,Debit,Denver,D000692,134.222.122.238,M055,34,68,1,142639325.74179998,2024-11-04 08:07:55,26-35,5,16,2,8,3,Online,Doctor
TX000603,AC00107,1219237.5500000003,2023-09-19 16:55:00,Debit,Denver,D000002,186.135.2.148,M018,47,106,1,18419141.811399996,2024-11-04 08:11:45,46-55,5,16,5,7,1,ATM,Doctor
TX000604,AC00203,1477457.1945000002,2023-02-16 18:56:44,Debit,Austin,D000393,177.172.184.163,M018,22,23,1,18520601.1782,2024-11-04 08:09:51,18-25,6,18,3,3,0,Branch,Student
TX000605,AC00398,335933.32950000005,2023-09-04 17:46:20,Debit,Jacksonville,D000379,81.102.230.41,M091,26,169,1,15475630.034999998,2024-11-04 08:08:15,26-35,7,17,4,5,0,Branch,Student
TX000606,AC00312,31008.876,2023-06-26 16:04:11,Debit,Milwaukee,D000060,13.149.61.4,M013,78,282,1,85655460.84579998,2024-11-04 08:07:15,55+,4,16,2,4,0,Branch,Retired
TX000607,AC00225,336086.8375,2023-11-09 17:02:41,Debit,Houston,D000367,13.149.61.4,M053,27,32,1,25478750.011,2024-11-04 08:09:45,26-35,11,17,1,4,1,ATM,Student
TX000608,AC00150,62439.639,2023-07-04 16:25:35,Debit,Charlotte,D000008,13.149.61.4,M022,25,183,1,22982879.3412,2024-11-04 08:07:01,18-25,7,16,6,4,3,Online,Student
TX000609,AC00413,233754.56699999998,2023-09-08 18:24:14,Debit,Dallas,D000542,177.172.184.163,M053,60,119,1,197768953.76419997,2024-11-04 08:11:30,55+,4,18,2,3,3,Online,Doctor
TX000610,AC00479,107686.12199999999,2023-09-13 18:49:55,Debit,El Paso,D000431,32.169.88.41,M053,30,102,1,131505573.52579997,2024-11-04 08:09:30,26-35,4,18,5,6,1,ATM,Doctor
TX000611,AC00078,814935.855,2023-01-30 17:37:14,Credit,Miami,D000066,13.149.61.4,M053,56,178,1,92829322.40859999,2024-11-04 08:08:25,55+,6,17,4,4,2,Online,Retired
TX000612,AC00242,67467.026,2023-10-25 17:50:23,Debit,Jacksonville,D000075,32.169.88.41,M036,32,130,1,125845122.72319998,2024-11-04 08:10:34,26-35,9,17,4,6,0,Branch,Engineer
TX000613,AC00149,68560.7705,2023-06-12 16:48:03,Debit,Miami,D000693,81.102.230.41,M013,65,87,1,134979292.31579998,2024-11-04 08:11:09,55+,6,16,4,5,0,Branch,Doctor
TX000614,AC00084,31008.876,2023-01-19 17:24:30,Debit,Fort Worth,D000389,186.135.2.148,M091,78,108,1,112488041.71419998,2024-11-04 08:12:20,55+,2,17,4,7,1,ATM,Retired
TX000615,AC00466,1685959.4355000001,2023-04-28 18:11:55,Credit,Fort Worth,D000643,186.135.2.148,M053,21,235,1,10325005.1122,2024-11-04 08:08:00,18-25,4,18,5,7,4,Branch,Student
TX000616,AC00359,266777.97550000006,2023-08-30 18:00:09,Credit,Los Angeles,D000359,81.102.230.41,M034,50,81,1,33868041.2318,2024-11-04 08:11:29,46-55,6,18,5,5,2,Online,Engineer
TX000617,AC00023,489153.5020000001,2023-09-18 16:04:06,Credit,Austin,D000088,81.102.230.41,M007,28,169,1,41522867.79879999,2024-11-04 08:07:18,26-35,6,16,5,5,5,ATM,Engineer
TX000618,AC00366,220879.0835,2023-05-05 17:34:22,Debit,Albuquerque,D000632,186.135.2.148,M030,28,139,1,145925597.60779998,2024-11-04 08:10:18,26-35,8,17,3,7,3,Online,Engineer
TX000619,AC00170,328334.68350000004,2023-05-15 16:52:24,Debit,San Francisco,D000172,81.102.230.41,M018,57,171,1,94081943.91659999,2024-11-04 08:08:40,55+,7,16,6,5,1,ATM,Retired
TX000620,AC00130,323403.239,2023-02-02 16:13:13,Debit,Charlotte,D000467,115.196.150.105,M007,70,142,1,199437677.68999997,2024-11-04 08:08:14,55+,9,16,2,1,1,ATM,Doctor
TX000621,AC00183,807375.586,2023-02-23 16:04:35,Debit,Miami,D000329,32.169.88.41,M018,51,76,1,97912109.39699998,2024-11-04 08:08:38,46-55,6,16,2,6,0,Branch,Retired
TX000622,AC00219,783773.7309999999,2023-03-01 16:17:46,Debit,Austin,D000669,32.169.88.41,M018,64,28,1,46724817.474599995,2024-11-04 08:08:20,55+,10,16,6,6,0,Branch,Retired
TX000623,AC00354,1685959.4355000001,2023-08-23 16:35:42,Credit,Houston,D000153,186.135.2.148,M088,30,45,1,154082365.38239998,2024-11-04 08:09:09,26-35,5,16,4,7,2,Online,Doctor
TX000624,AC00290,656573.1645000001,2023-12-14 16:09:42,Credit,New York,D000532,134.222.122.238,M018,21,247,1,6870626.084199999,2024-11-04 08:08:32,18-25,4,16,4,8,4,Branch,Student
TX000625,AC00425,1114295.6435,2023-09-20 16:37:48,Debit,Tucson,D000203,13.149.61.4,M030,53,95,1,84351217.04999998,2024-11-04 08:10:54,46-55,7,16,9,4,1,ATM,Engineer
TX000626,AC00370,1576412.289,2023-08-22 18:11:16,Credit,Atlanta,D000142,217.82.46.37,M053,79,36,1,60106891.406799994,2024-11-04 08:11:57,55+,7,18,9,2,4,Branch,Retired
TX000627,AC00454,486371.16949999996,2023-06-14 17:07:08,Debit,Atlanta,D000388,186.135.2.148,M006,20,238,1,3280571.1873999992,2024-11-04 08:08:12,18-25,4,17,5,7,0,Branch,Student
TX000628,AC00403,43769.2285,2023-05-29 17:53:03,Debit,New York,D000065,81.102.230.41,M089,62,75,1,54073480.7324,2024-11-04 08:07:59,55+,8,17,2,5,3,Online,Retired
TX000629,AC00358,511508.10449999996,2023-07-03 17:56:59,Credit,Atlanta,D000058,177.172.184.163,M026,39,96,1,106822235.28519997,2024-11-04 08:07:10,36-45,8,17,6,3,2,Online,Engineer
TX000630,AC00296,718820.6585,2023-08-29 18:30:36,Credit,Atlanta,D000056,81.102.230.41,M079,75,37,1,20674455.595399998,2024-11-04 08:11:24,55+,4,18,5,5,2,Online,Retired
TX000631,AC00393,651162.0075000001,2023-02-03 16:08:47,Credit,Atlanta,D000099,186.135.2.148,M018,78,70,1,74423968.44799998,2024-11-04 08:08:17,55+,8,16,5,7,5,ATM,Retired
TX000632,AC00223,1554959.546,2023-01-17 16:59:03,Debit,Columbus,D000393,141.241.241.128,M055,20,67,1,137448087.3188,2024-11-04 08:07:19,18-25,2,16,3,9,1,ATM,Student
TX000633,AC00487,31008.876,2023-07-24 17:04:17,Debit,Houston,D000054,81.102.230.41,M091,24,86,1,9914258.320799999,2024-11-04 08:09:03,18-25,4,17,4,5,1,ATM,Student
TX000634,AC00215,260138.7545,2023-06-14 17:17:34,Credit,Atlanta,D000225,147.119.62.178,M053,51,116,1,168875498.10359997,2024-11-04 08:11:44,46-55,5,17,5,10,4,Branch,Doctor
TX000635,AC00275,652505.2025,2023-10-27 17:26:53,Debit,Houston,D000196,13.149.61.4,M091,43,37,1,107620669.92099997,2024-11-04 08:07:43,36-45,9,17,4,4,1,ATM,Engineer
TX000636,AC00482,543898.2925,2023-10-17 17:24:47,Debit,Jacksonville,D000399,217.82.46.37,M036,27,127,1,30490128.6474,2024-11-04 08:08:51,26-35,6,17,4,2,0,Branch,Engineer
TX000637,AC00357,193784.9215,2023-05-29 16:20:29,Debit,New York,D000466,177.172.184.163,M036,68,114,1,131886418.06979999,2024-11-04 08:09:12,55+,6,16,4,3,1,ATM,Doctor
TX000638,AC00026,174385.348,2023-02-20 16:48:49,Debit,Albuquerque,D000449,81.102.230.41,M018,18,176,1,58145393.237799995,2024-11-04 08:07:13,,6,16,5,5,0,Branch,Student
TX000639,AC00416,1257134.8375,2023-01-02 16:22:54,Debit,Atlanta,D000626,32.169.88.41,M089,26,264,1,83122993.39559998,2024-11-04 08:07:15,26-35,5,16,8,6,1,ATM,Engineer
TX000640,AC00058,615087.6275000001,2023-05-01 17:11:47,Debit,Milwaukee,D000549,13.149.61.4,M041,50,118,1,6527270.925,2024-11-04 08:08:14,46-55,7,17,6,4,3,Online,Engineer
TX000641,AC00170,79651.7235,2023-10-04 16:47:33,Debit,Milwaukee,D000688,13.149.61.4,M018,28,48,1,9068961.954,2024-11-04 08:11:54,26-35,7,16,3,4,3,Online,Student
TX000642,AC00262,137255.6005,2023-10-30 16:49:25,Credit,Jacksonville,D000420,13.149.61.4,M030,68,39,1,35611000.0902,2024-11-04 08:12:00,55+,5,16,4,4,4,Branch,Retired
TX000643,AC00032,896352.6605000001,2023-09-28 17:18:26,Credit,Atlanta,D000025,13.149.61.4,M047,54,45,1,58240158.0716,2024-11-04 08:06:58,46-55,9,17,2,4,4,Branch,Retired
TX000644,AC00131,451697.5500000001,2023-09-26 17:02:25,Debit,Houston,D000141,81.102.230.41,M091,28,70,1,12174630.1964,2024-11-04 08:10:13,26-35,9,17,5,5,0,Branch,Student
TX000645,AC00176,305711.44200000004,2023-01-16 18:57:13,Debit,Atlanta,D000446,177.172.184.163,M018,18,100,1,4529175.9756,2024-11-04 08:10:32,,8,18,3,3,0,Branch,Student
TX000646,AC00139,97535.4055,2023-12-18 16:06:14,Credit,Tucson,D000421,186.135.2.148,M034,30,48,1,142123846.70079997,2024-11-04 08:10:06,26-35,8,16,4,7,2,Online,Doctor
TX000647,AC00056,109163.63650000002,2023-02-03 18:03:56,Credit,Houston,D000120,32.169.88.41,M007,59,56,1,45146097.825799994,2024-11-04 08:09:52,55+,6,18,2,6,4,Branch,Engineer
TX000648,AC00276,38799.407,2023-03-10 18:26:19,Debit,Jacksonville,D000123,32.169.88.41,M030,43,138,1,82050082.90679999,2024-11-04 08:06:32,36-45,5,18,3,6,1,ATM,Engineer
TX000649,AC00447,96710.3,2023-03-27 17:02:44,Debit,Austin,D000565,32.169.88.41,M079,36,84,1,24948542.997399997,2024-11-04 08:07:17,36-45,4,17,3,6,0,Branch,Doctor
TX000650,AC00143,141764.898,2023-05-08 17:42:36,Debit,Los Angeles,D000405,32.169.88.41,M088,53,131,1,60333464.157,2024-11-04 08:08:11,46-55,5,17,4,6,0,Branch,Retired
TX000651,AC00139,229513.90850000002,2023-03-14 16:21:01,Debit,Austin,D000102,177.172.184.163,M055,33,53,1,147278934.6456,2024-11-04 08:07:28,26-35,8,16,5,3,1,ATM,Doctor
TX000652,AC00208,1685959.4355000001,2023-11-21 16:26:41,Debit,Miami,D000105,81.102.230.41,M089,18,129,1,11257925.477599999,2024-11-04 08:11:48,,4,16,5,5,0,Branch,Student
TX000653,AC00426,223699.793,2023-08-31 16:38:18,Debit,Austin,D000646,81.102.230.41,M091,43,247,1,38988168.83759999,2024-11-04 08:06:50,36-45,6,16,4,5,0,Branch,Engineer
TX000654,AC00423,1685959.4355000001,2023-06-27 17:48:25,Debit,Portland,D000191,134.222.122.238,M018,30,161,1,164986718.26759997,2024-11-04 08:10:27,26-35,6,17,5,8,1,ATM,Doctor
TX000655,AC00381,752112.706,2023-06-19 16:21:58,Debit,Milwaukee,D000452,134.222.122.238,M053,64,79,1,32344514.288399994,2024-11-04 08:06:47,55+,3,16,4,8,1,ATM,Retired
